C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\I_b (2).jpg,I_b (2).jpg,I_b (2),I_b ,5,I_b 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\I_b (3).jpg,I_b (3).jpg,I_b (3),I_b ,5,I_b 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\I_b (4).jpg,I_b (4).jpg,I_b (4),I_b ,5,I_b 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\I_b.jpg,I_b.jpg,I_b,#VALUE!,0,I_b
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ja (2).jpg,Ja (2).jpg,Ja (2),Ja ,4,Ja 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ja (3).jpg,Ja (3).jpg,Ja (3),Ja ,4,Ja 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ja (4).jpg,Ja (4).jpg,Ja (4),Ja ,4,Ja 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ja.jpg,Ja.jpg,Ja,#VALUE!,0,Ja
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jam (2).jpg,Jam (2).jpg,Jam (2),Jam ,5,Jam 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jam.jpg,Jam.jpg,Jam,#VALUE!,0,Jam
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jame (2).jpg,Jame (2).jpg,Jame (2),Jame ,6,Jame 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jame.jpg,Jame.jpg,Jame,#VALUE!,0,Jame
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\John (2).jpg,John (2).jpg,John (2),John ,6,John 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\John.jpg,John.jpg,John,#VALUE!,0,John
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jose (2).jpg,Jose (2).jpg,Jose (2),Jose ,6,Jose 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jose.jpg,Jose.jpg,Jose,#VALUE!,0,Jose
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Josep (2).jpg,Josep (2).jpg,Josep (2),Josep ,7,Josep 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Josep (3).jpg,Josep (3).jpg,Josep (3),Josep ,7,Josep 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Josep (4).jpg,Josep (4).jpg,Josep (4),Josep ,7,Josep 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Josep.jpg,Josep.jpg,Josep,#VALUE!,0,Josep
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jun (2).jpg,Jun (2).jpg,Jun (2),Jun ,5,Jun 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Jun.jpg,Jun.jpg,Jun,#VALUE!,0,Jun
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k,k,#VALUE!,#VALUE!,0,#VALUE!
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k,k,#VALUE!,#VALUE!,0,#VALUE!
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k,k,#VALUE!,#VALUE!,0,#VALUE!
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k,k,#VALUE!,#VALUE!,0,#VALUE!
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Kim (2).jpg,Kim (2).jpg,Kim (2),Kim ,5,Kim 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Kim (3).jpg,Kim (3).jpg,Kim (3),Kim ,5,Kim 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Kim (4).jpg,Kim (4).jpg,Kim (4),Kim ,5,Kim 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Kim.jpg,Kim.jpg,Kim,#VALUE!,0,Kim
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ks._ (2).jpg,ks._ (2).jpg,ks._ (2),ks._ ,6,ks._ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ks._.jpg,ks._.jpg,ks._,#VALUE!,0,ks._
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ks_ (2).jpg,ks_ (2).jpg,ks_ (2),ks_ ,5,ks_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ks_.jpg,ks_.jpg,ks_,#VALUE!,0,ks_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\kwo (2).jpg,kwo (2).jpg,kwo (2),kwo ,5,kwo 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\kwo.jpg,kwo.jpg,kwo,#VALUE!,0,kwo
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k_@_ (2).jpg,k_@_ (2).jpg,k_@_ (2),k_@_ ,6,k_@_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k_@_.jpg,k_@_.jpg,k_@_,#VALUE!,0,k_@_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k_E (2).jpg,k_E (2).jpg,k_E (2),k_E ,5,k_E 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\k_E.jpg,k_E.jpg,k_E,#VALUE!,0,k_E
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Lab (2).jpg,Lab (2).jpg,Lab (2),Lab ,5,Lab 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Lab.jpg,Lab.jpg,Lab,#VALUE!,0,Lab
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ladd (2).jpg,Ladd (2).jpg,Ladd (2),Ladd ,6,Ladd 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ladd.jpg,Ladd.jpg,Ladd,#VALUE!,0,Ladd
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\land (2).jpg,land (2).jpg,land (2),land ,6,land 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\land.jpg,land.jpg,land,#VALUE!,0,land
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lank (2).jpg,lank (2).jpg,lank (2),lank ,6,lank 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lank.jpg,lank.jpg,lank,#VALUE!,0,lank
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\layto (2).jpg,layto (2).jpg,layto (2),layto ,7,layto 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\layto.jpg,layto.jpg,layto,#VALUE!,0,layto
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ldre (2).jpg,ldre (2).jpg,ldre (2),ldre ,6,ldre 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ldre (3).jpg,ldre (3).jpg,ldre (3),ldre ,6,ldre 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ldre (4).jpg,ldre (4).jpg,ldre (4),ldre ,6,ldre 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ldre.jpg,ldre.jpg,ldre,#VALUE!,0,ldre
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lefo (2).jpg,lefo (2).jpg,lefo (2),lefo ,6,lefo 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lefo.jpg,lefo.jpg,lefo,#VALUE!,0,lefo
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lefs (2).jpg,lefs (2).jpg,lefs (2),lefs ,6,lefs 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lefs.jpg,lefs.jpg,lefs,#VALUE!,0,lefs
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lelay (2).jpg,lelay (2).jpg,lelay (2),lelay ,7,lelay 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lelay.jpg,lelay.jpg,lelay,#VALUE!,0,lelay
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\len_@ (2).jpg,len_@ (2).jpg,len_@ (2),len_@ ,7,len_@ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\len_@.jpg,len_@.jpg,len_@,#VALUE!,0,len_@
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_ (2).jpg,le_ (2).jpg,le_ (2),le_ ,5,le_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_ (3).jpg,le_ (3).jpg,le_ (3),le_ ,5,le_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_ (4).jpg,le_ (4).jpg,le_ (4),le_ ,5,le_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_.jpg,le_.jpg,le_,#VALUE!,0,le_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_C (2).jpg,le_C (2).jpg,le_C (2),le_C ,6,le_C 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_C.jpg,le_C.jpg,le_C,#VALUE!,0,le_C
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_Co (2).jpg,le_Co (2).jpg,le_Co (2),le_Co ,7,le_Co 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_Co (3).jpg,le_Co (3).jpg,le_Co (3),le_Co ,7,le_Co 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_Co (4).jpg,le_Co (4).jpg,le_Co (4),le_Co ,7,le_Co 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\le_Co.jpg,le_Co.jpg,le_Co,#VALUE!,0,le_Co
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lig (2).jpg,lig (2).jpg,lig (2),lig ,5,lig 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lig.jpg,lig.jpg,lig,#VALUE!,0,lig
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ligh (2).jpg,ligh (2).jpg,ligh (2),ligh ,6,ligh 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ligh.jpg,ligh.jpg,ligh,#VALUE!,0,ligh
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\liza (2).jpg,liza (2).jpg,liza (2),liza ,6,liza 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\liza.jpg,liza.jpg,liza,#VALUE!,0,liza
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\llen (2).jpg,llen (2).jpg,llen (2),llen ,6,llen 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\llen.jpg,llen.jpg,llen,#VALUE!,0,llen
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ller (2).jpg,ller (2).jpg,ller (2),ller ,6,ller 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ller.jpg,ller.jpg,ller,#VALUE!,0,ller
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\llme (2).jpg,llme (2).jpg,llme (2),llme ,6,llme 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\llme (3).jpg,llme (3).jpg,llme (3),llme ,6,llme 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\llme (4).jpg,llme (4).jpg,llme (4),llme ,6,llme 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\llme.jpg,llme.jpg,llme,#VALUE!,0,llme
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lly (2).jpg,lly (2).jpg,lly (2),lly ,5,lly 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lly.jpg,lly.jpg,lly,#VALUE!,0,lly
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ll_ (2).jpg,ll_ (2).jpg,ll_ (2),ll_ ,5,ll_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ll_.jpg,ll_.jpg,ll_,#VALUE!,0,ll_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ll_d (2).jpg,ll_d (2).jpg,ll_d (2),ll_d ,6,ll_d 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ll_d.jpg,ll_d.jpg,ll_d,#VALUE!,0,ll_d
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ll_fo (2).jpg,ll_fo (2).jpg,ll_fo (2),ll_fo ,7,ll_fo 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ll_fo.jpg,ll_fo.jpg,ll_fo,#VALUE!,0,ll_fo
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Lo (2).jpg,Lo (2).jpg,Lo (2),Lo ,4,Lo 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Lo.jpg,Lo.jpg,Lo,#VALUE!,0,Lo
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\loc (2).jpg,loc (2).jpg,loc (2),loc ,5,loc 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\loc.jpg,loc.jpg,loc,#VALUE!,0,loc
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lock (2).jpg,lock (2).jpg,lock (2),lock ,6,lock 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lock.jpg,lock.jpg,lock,#VALUE!,0,lock
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Lot_ (2).jpg,Lot_ (2).jpg,Lot_ (2),Lot_ ,6,Lot_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Lot_.jpg,Lot_.jpg,Lot_,#VALUE!,0,Lot_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lsa_1 (2).jpg,lsa_1 (2).jpg,lsa_1 (2),lsa_1 ,7,lsa_1 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lsa_1.jpg,lsa_1.jpg,lsa_1,#VALUE!,0,lsa_1
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lso_ (2).jpg,lso_ (2).jpg,lso_ (2),lso_ ,6,lso_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lso_.jpg,lso_.jpg,lso_,#VALUE!,0,lso_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lso_1 (2).jpg,lso_1 (2).jpg,lso_1 (2),lso_1 ,7,lso_1 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lso_1.jpg,lso_1.jpg,lso_1,#VALUE!,0,lso_1
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lue_$ (2).jpg,lue_$ (2).jpg,lue_$ (2),lue_$ ,7,lue_$ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\lue_$.jpg,lue_$.jpg,lue_$,#VALUE!,0,lue_$
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ly_d (2).jpg,ly_d (2).jpg,ly_d (2),ly_d ,6,ly_d 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ly_d.jpg,ly_d.jpg,ly_d,#VALUE!,0,ly_d
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ly_p (2).jpg,ly_p (2).jpg,ly_p (2),ly_p ,6,ly_p 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ly_p.jpg,ly_p.jpg,ly_p,#VALUE!,0,ly_p
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ly_y (2).jpg,ly_y (2).jpg,ly_y (2),ly_y ,6,ly_y 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ly_y.jpg,ly_y.jpg,ly_y,#VALUE!,0,ly_y
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\l_2nd (2).jpg,l_2nd (2).jpg,l_2nd (2),l_2nd ,7,l_2nd 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\l_2nd.jpg,l_2nd.jpg,l_2nd,#VALUE!,0,l_2nd
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\l_2nd_ (2).jpg,l_2nd_ (2).jpg,l_2nd_ (2),l_2nd_ ,8,l_2nd_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\l_2nd_.jpg,l_2nd_.jpg,l_2nd_,#VALUE!,0,l_2nd_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\L_F (2).jpg,L_F (2).jpg,L_F (2),L_F ,5,L_F 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\L_F.jpg,L_F.jpg,L_F,#VALUE!,0,L_F
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\l_to (2).jpg,l_to (2).jpg,l_to (2),l_to ,6,l_to 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\l_to.jpg,l_to.jpg,l_to,#VALUE!,0,l_to
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\m (2).jpg,m (2).jpg,m (2),m ,3,m 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\m.jpg,m.jpg,m,#VALUE!,0,m
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (10).jpg,ma (10).jpg,ma (10),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ma (11).jpg,Ma (11).jpg,Ma (11),Ma ,4,Ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Ma (12).jpg,Ma (12).jpg,Ma (12),Ma ,4,Ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (2).jpg,ma (2).jpg,ma (2),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (3).jpg,ma (3).jpg,ma (3),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (4).jpg,ma (4).jpg,ma (4),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (5).jpg,ma (5).jpg,ma (5),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (6).jpg,ma (6).jpg,ma (6),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (7).jpg,ma (7).jpg,ma (7),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (8).jpg,ma (8).jpg,ma (8),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma (9).jpg,ma (9).jpg,ma (9),ma ,4,ma 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ma.jpg,ma.jpg,ma,#VALUE!,0,ma
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\man (2).jpg,man (2).jpg,man (2),man ,5,man 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\man.jpg,man.jpg,man,#VALUE!,0,man
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mar (2).jpg,Mar (2).jpg,Mar (2),Mar ,5,Mar 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mar.jpg,Mar.jpg,Mar,#VALUE!,0,Mar
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\March (2).jpg,March (2).jpg,March (2),March ,7,March 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\March.jpg,March.jpg,March,#VALUE!,0,March
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mare (2).jpg,Mare (2).jpg,Mare (2),Mare ,6,Mare 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mare.jpg,Mare.jpg,Mare,#VALUE!,0,Mare
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mat (2).jpg,mat (2).jpg,mat (2),mat ,5,mat 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mat.jpg,mat.jpg,mat,#VALUE!,0,mat
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\May (2).jpg,May (2).jpg,May (2),May ,5,May 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\May (3).jpg,May (3).jpg,May (3),May ,5,May 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\May (4).jpg,May (4).jpg,May (4),May ,5,May 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\May.jpg,May.jpg,May,#VALUE!,0,May
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mba (2).jpg,mba (2).jpg,mba (2),mba ,5,mba 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mba.jpg,mba.jpg,mba,#VALUE!,0,mba
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mber_1 (2).jpg,mber_1 (2).jpg,mber_1 (2),mber_1 ,8,mber_1 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mber_1.jpg,mber_1.jpg,mber_1,#VALUE!,0,mber_1
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\me (2).jpg,me (2).jpg,me (2),me ,4,me 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\me. (2).jpg,me. (2).jpg,me. (2),me. ,5,me. 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\me..jpg,me..jpg,me.,#VALUE!,0,me.
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\me.jpg,me.jpg,me,#VALUE!,0,me
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mer (2).jpg,mer (2).jpg,mer (2),mer ,5,mer 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mer (3).jpg,mer (3).jpg,mer (3),mer ,5,mer 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mer (4).jpg,mer (4).jpg,mer (4),mer ,5,mer 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mer.jpg,mer.jpg,mer,#VALUE!,0,mer
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mes (2).jpg,mes (2).jpg,mes (2),mes ,5,mes 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mes.jpg,mes.jpg,mes,#VALUE!,0,mes
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mi (2).jpg,Mi (2).jpg,Mi (2),Mi ,4,Mi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mi (3).jpg,mi (3).jpg,mi (3),mi ,4,mi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mi (4).jpg,Mi (4).jpg,Mi (4),Mi ,4,Mi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mi (5).jpg,mi (5).jpg,mi (5),mi ,4,mi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mi (6).jpg,mi (6).jpg,mi (6),mi ,4,mi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mi.jpg,mi.jpg,mi,#VALUE!,0,mi
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mic (2).jpg,mic (2).jpg,mic (2),mic ,5,mic 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mic.jpg,mic.jpg,mic,#VALUE!,0,mic
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mill (2).jpg,Mill (2).jpg,Mill (2),Mill ,6,Mill 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Mill.jpg,Mill.jpg,Mill,#VALUE!,0,Mill
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Miller (2).jpg,Miller (2).jpg,Miller (2),Miller ,8,Miller 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Miller.jpg,Miller.jpg,Miller,#VALUE!,0,Miller
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (10).jpg,mit (10).jpg,mit (10),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (2).jpg,mit (2).jpg,mit (2),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (3).jpg,mit (3).jpg,mit (3),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (4).jpg,mit (4).jpg,mit (4),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (5).jpg,mit (5).jpg,mit (5),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (6).jpg,mit (6).jpg,mit (6),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (7).jpg,mit (7).jpg,mit (7),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (8).jpg,mit (8).jpg,mit (8),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit (9).jpg,mit (9).jpg,mit (9),mit ,5,mit 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mit.jpg,mit.jpg,mit,#VALUE!,0,mit
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mith (2).jpg,mith (2).jpg,mith (2),mith ,6,mith 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mith.jpg,mith.jpg,mith,#VALUE!,0,mith
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mitte (2).jpg,mitte (2).jpg,mitte (2),mitte ,7,mitte 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\mitte.jpg,mitte.jpg,mitte,#VALUE!,0,mitte
