"DirectoryName","Name","BaseName"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","I_b.jpg","I_b"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ldre (2).jpg","ldre (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ldre.jpg","ldre"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","lefo.jpg","lefo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","lefs.jpg","lefs"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","lig.jpg","lig"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ligh.jpg","ligh"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","lly.jpg","lly"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ly_d.jpg","ly_d"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ly_y.jpg","ly_y"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","l_to.jpg","l_to"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","m.jpg","m"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ma (2).jpg","ma (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ma (3).jpg","ma (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ma.jpg","ma"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","mat.jpg","mat"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","me.jpg","me"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","mit.jpg","mit"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","my (2).jpg","my (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","my (3).jpg","my (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","my.jpg","my"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","my_.jpg","my_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","n. (2).jpg","n. (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","n..jpg","n."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","n._I.jpg","n._I"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","nchi.jpg","nchi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","nd (2).jpg","nd (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","nd.jpg","nd"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","nd_.jpg","nd_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ner.jpg","ner"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ng_ (2).jpg","ng_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ng_.jpg","ng_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ng_t.jpg","ng_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","nno.jpg","nno"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","noce.jpg","noce"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","nt_.jpg","nt_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","n_.jpg","n_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","n_o.jpg","n_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","obe.jpg","obe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ocen.jpg","ocen"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","of_a.jpg","of_a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","of_ag.jpg","of_ag"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","of_t.jpg","of_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","opar.jpg","opar"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","or.jpg","or"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","orro.jpg","orro"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","or_to.jpg","or_to"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ou (2).jpg","ou (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ou.jpg","ou"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","oug.jpg","oug"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ought.jpg","ought"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","our.jpg","our"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","our_a.jpg","our_a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ow.jpg","ow"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","o_ch.jpg","o_ch"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","o_you.jpg","o_you"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","pea.jpg","pea"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","pect.jpg","pect"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","plef.jpg","plef"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","pri.jpg","pri"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","r.jpg","r"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","rag.jpg","rag"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","rati.jpg","rati"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","Re.jpg","Re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ren.jpg","ren"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ren_.jpg","ren_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","Res.jpg","Res"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ris.jpg","ris"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","risin.jpg","risin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","riso.jpg","riso"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","row.jpg","row"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","rtre.jpg","rtre"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","r_aff.jpg","r_aff"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","s.jpg","s"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","see.jpg","see"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","sin.jpg","sin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","Sm (2).jpg","Sm (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","Sm.jpg","Sm"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","son.jpg","son"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","sor.jpg","sor"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","sorr.jpg","sorr"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","spar.jpg","spar"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","spare.jpg","spare"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","spe.jpg","spe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","s_ch.jpg","s_ch"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","s_th.jpg","s_th"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","tful.jpg","tful"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","th. (2).jpg","th. (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","th..jpg","th."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","the (2).jpg","the (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","the (3).jpg","the (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","the (4).jpg","the (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","the.jpg","the"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","thei.jpg","thei"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ther.jpg","ther"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","the_.jpg","the_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","tho.jpg","tho"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","thou (2).jpg","thou (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","thou.jpg","thou"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","thoug.jpg","thoug"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","tion.jpg","tion"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","tions.jpg","tions"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_ (2).jpg","to_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_ (3).jpg","to_ (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_.jpg","to_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_d.jpg","to_d"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_o.jpg","to_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_p.jpg","to_p"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_s.jpg","to_s"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_sp (2).jpg","to_sp (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_sp.jpg","to_sp"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","to_yo.jpg","to_yo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","tren.jpg","tren"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","try_.jpg","try_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","tter.jpg","tter"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","Tues.jpg","Tues"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","t_.jpg","t_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","t_c.jpg","t_c"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","t_m.jpg","t_m"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","t_o.jpg","t_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","uesda.jpg","uesda"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ugh.jpg","ugh"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ught.jpg","ught"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ully.jpg","ully"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ur_.jpg","ur_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ust_.jpg","ust_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","ut.jpg","ut"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","u_t (2).jpg","u_t (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","u_t.jpg","u_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","u_to.jpg","u_to"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","yo.jpg","yo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","you (2).jpg","you (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","you (3).jpg","you (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","you (4).jpg","you (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","you.jpg","you"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","your.jpg","your"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","y_.jpg","y_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","y_in.jpg","y_in"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_a.jpg","_a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_affe.jpg","_affe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_aga.jpg","_aga"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_app.jpg","_app"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_as_.jpg","_as_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_beg (2).jpg","_beg (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_beg (3).jpg","_beg (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_beg (4).jpg","_beg (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_beg.jpg","_beg"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_ch.jpg","_ch"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_de.jpg","_de"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_dr.jpg","_dr"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_E.jpg","_E"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_ge.jpg","_ge"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_he (2).jpg","_he (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_he.jpg","_he"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_he_.jpg","_he_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_m (2).jpg","_m (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_m (3).jpg","_m (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_m.jpg","_m"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_my.jpg","_my"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_of.jpg","_of"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_of_.jpg","_of_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_op.jpg","_op"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_or.jpg","_or"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_pr.jpg","_pr"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_ri.jpg","_ri"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_S.jpg","_S"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_see.jpg","_see"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_sp.jpg","_sp"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_spa.jpg","_spa"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_th (2).jpg","_th (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_th.jpg","_th"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_the.jpg","_the"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to (2).jpg","_to (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to (3).jpg","_to (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to.jpg","_to"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to_ (2).jpg","_to_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to_ (3).jpg","_to_ (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to_.jpg","_to_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_to_s.jpg","_to_s"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_yo (2).jpg","_yo (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178 - enlarged, rotated","_yo.jpg","_yo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","._.jpg","._"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","._Al.jpg","._Al"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","._Ar.jpg","._Ar"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","._p.jpg","._p"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","._S.jpg","._S"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","._Th.jpg","._Th"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","15th (2).jpg","15th (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","15th.jpg","15th"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","2.jpg","2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","23.jpg","23"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","23rd (2).jpg","23rd (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","23rd.jpg","23rd"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","all.jpg","all"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","all_.jpg","all_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Also.jpg","Also"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","and.jpg","and"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ange.jpg","ange"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","aper.jpg","aper"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Arr.jpg","Arr"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","as.jpg","as"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","as_g.jpg","as_g"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","At_.jpg","At_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","At_h (2).jpg","At_h (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","At_h (3).jpg","At_h (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","At_h.jpg","At_h"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","au.jpg","au"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ay..jpg","ay."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ay_2.jpg","ay_2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","a_.jpg","a_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","a_u.jpg","a_u"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ber_184.jpg","ber_184"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","bette.jpg","bette"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","boo.jpg","boo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","bus.jpg","bus"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","buy.jpg","buy"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","buyi.jpg","buyi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","cern.jpg","cern"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","cil_.jpg","cil_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","conce.jpg","conce"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","d_a.jpg","d_a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","d_t.jpg","d_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e (2).jpg","e (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e.jpg","e"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e._A.jpg","e._A"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","efs.jpg","efs"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","eing.jpg","eing"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","eir_.jpg","eir_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Em (2).jpg","Em (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","em.jpg","em"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Emm.jpg","Emm"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ent (2).jpg","ent (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ent.jpg","ent"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","entl.jpg","entl"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","eph.jpg","eph"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","er._.jpg","er._"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ere.jpg","ere"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","erfe.jpg","erfe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","ernin.jpg","ernin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","er_.jpg","er_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","etly.jpg","etly"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","etter.jpg","etter"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e_.jpg","e_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e_b.jpg","e_b"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e_re.jpg","e_re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","e_st.jpg","e_st"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","fectly.jpg","fectly"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Fr.jpg","Fr"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Fri.jpg","Fri"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\205","Frid (2).jpg","Frid (2)"
